cds	logFC	adj.P.Val	focus_term	sseqid	evalue	pident	ppos	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR225798_c0_g1_i1:1-306(+)	-4.93203853106047	0.0111563612945544	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR225869_c0_g1_i1:393-2615(-)	-3.09246638017661	0.000807673611215072	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR225981_c3_g3_i1:86-463(+)	-3.26297740149596	0.0365532459960584	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR225981_c3_g3_i1:17-454(-)	-2.66093679069261	0.00395752951378464	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR226057_c0_g1_i1:589-1452(-)	-2.29220665847118	0.0081632867521619	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227909_c0_g1_i1:350-754(-)	-3.83500752649919	0.0229752627540013	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227966_c0_g1_i1:472-1500(-)	-2.44878842988733	0.0189552001992449	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR227982_c0_g1_i1:294-1304(-)	-2.82034654012316	0.0118132024854032	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR228839_c0_g2_i1:190-666(+)	-3.65913295346454	0.0121178421351837	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229118_c1_g2_i1:318-1223(-)	-3.00432605847785	0.0272083309235119	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229265_c1_g1_i2:2-562(+)	-2.45230187415969	0.00388478109277675	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229360_c0_g1_i2:155-1174(-)	-5.79064915468353	0.0166806744041572	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229773_c2_g1_i6:304-1392(-)	-5.49417092590479	0.0425492334807305	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR229799_c0_g1_i1:431-1042(-)	-2.03403518877757	0.00886576663616014	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR231756_c0_g1_i1:428-913(-)	-2.0927779587629	0.0127015667170542	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR23509_c0_g1_i11:935-1252(+)	-2.6532994635924	0.036471457949978	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR237862_c0_g1_i2:71-475(-)	-2.68992596552248	0.027410467050142	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR238413_c0_g1_i1:3-449(+)	-3.58201961010992	0.0368025468572183	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR24421_c0_g1_i1:278-1180(-)	-3.11391902070321	0.00681637364956712	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR24454_c2_g1_i5:126-1148(+)	-4.16290556410774	0.0414811742236022	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR24598_c1_g1_i5:342-1148(+)	-2.7872410313926	0.00893871945669293	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR246523_c1_g1_i1:831-1658(-)	-2.10306118641739	0.0100173542431838	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR247649_c0_g2_i1:2-385(+)	-3.56573269900094	0.00373192348879496	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR272415_c0_g1_i1:1-570(+)	-5.13741267560257	0.0122450516600227	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR27412_c6_g1_i2:406-732(+)	-2.33225439211395	0.031894709939407	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR28316_c0_g1_i1:70-1461(+)	-2.89317018858147	0.000730694799002819	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR28316_c0_g1_i2:70-1374(+)	-3.01886185853044	0.00512826726218722	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR28316_c0_g1_i3:1184-1516(+)	-3.52734333235794	0.0131184040054631	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR28894_c1_g3_i3:76-786(-)	-4.95228805723774	0.0349685911256993	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR291380_c0_g1_i1:1-396(+)	-2.7950798344821	0.00956165825917578	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR29949_c3_g1_i2:79-2133(-)	-5.46160472846694	0.0245261285517555	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR29949_c3_g1_i4:79-2115(-)	-2.82820112113986	0.0018973094757225	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR29993_c0_g1_i3:2-1741(+)	-3.10212215464136	0.00198027934625624	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR30563_c10_g3_i1:326-1870(-)	-2.51198795269839	0.0438203392743121	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR308650_c0_g1_i1:457-2271(-)	-2.06619744461151	0.0123312337587111	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR311275_c0_g3_i1:1-300(-)	-2.30167691952505	0.0296190067608556	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR31165_c2_g1_i1:356-1402(-)	-2.07585904553381	0.00294922304610214	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR314201_c0_g1_i1:3-305(+)	-4.17705547033587	0.0493085151069345	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR31664_c11_g1_i5:439-1884(+)	-2.65999869978986	0.00257583045391037	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR317146_c0_g1_i1:225-740(-)	-4.62906873845573	0.0256596404345377	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR31986_c3_g2_i4:352-813(-)	-4.83024055903604	0.0278511290505404	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR325228_c0_g3_i1:116-478(-)	-2.42874212327741	0.0353989746642575	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR325806_c0_g1_i1:165-500(-)	-6.10993561493253	0.0356389653928964	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR33167_c2_g6_i5:531-1487(+)	-2.18931506198326	0.000216299439114129	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR33170_c3_g6_i2:3-671(+)	-2.09902993636288	0.0156796430775034	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR33170_c3_g8_i1:300-668(+)	-2.05567325998379	0.00523498445783562	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR33394_c0_g1_i1:6542-11797(+)	-4.62196544321618	0.0429723461331945	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR338375_c0_g2_i1:412-1056(-)	-2.14228381341661	0.000221065184189954	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR339537_c0_g1_i1:290-1690(-)	-2.70896634435512	0.00521507455951746	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR340322_c0_g1_i1:625-1062(+)	-2.17371065957403	0.0313194901229356	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34240_c1_g2_i2:598-1827(+)	-2.0887953024278	0.0220902834111745	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR343177_c0_g1_i1:251-808(+)	-2.10536541848568	0.00186301801733548	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR343455_c0_g1_i1:185-562(+)	-2.67370871193294	0.0134896586044366	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34363_c6_g11_i1:1-351(-)	-2.26124289129522	0.0253718194737877	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34363_c6_g19_i1:3-323(-)	-3.49209161900185	0.01523151249172	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34363_c6_g28_i1:3-317(-)	-2.22995455101136	0.0413215861727122	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34363_c6_g39_i1:209-562(-)	-2.68607873617343	0.0172910067011506	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34363_c6_g7_i4:8-337(-)	-2.67069387748191	0.0376931310832662	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR349785_c0_g3_i1:3-302(-)	-2.54926759279682	0.0389356149752834	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR349794_c0_g1_i1:390-1121(+)	-2.26460087467319	0.00320437519002903	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR349834_c0_g1_i1:1-726(+)	-3.27630547632636	0.00128446827993197	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR351581_c0_g1_i1:200-547(+)	-3.78677177416667	0.0332266537538135	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR351682_c0_g1_i1:3-362(+)	-3.08564605827903	0.000395171036784667	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR353591_c0_g1_i1:3-1178(+)	-5.4584491454048	0.00602999944128116	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR354304_c0_g1_i1:3-353(+)	-2.42850363863916	0.00395723266499773	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR35494_c2_g2_i2:424-4188(-)	-6.95053462584797	0.0401792003585349	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36084_c2_g16_i4:40-888(-)	-2.17488133537736	0.004813827192249	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36112_c0_g3_i1:227-544(+)	-4.95856111012062	0.009694681863055	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36112_c0_g3_i3:167-607(+)	-3.18575834402299	0.0121239834541408	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36112_c0_g3_i5:192-527(+)	-4.99740488191105	0.0400933595016455	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR37430_c1_g1_i1:372-773(-)	-2.29300976955426	0.04284232882774	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR37519_c1_g8_i1:1-390(+)	-2.32397808772913	0.0326959333862436	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38026_c3_g1_i1:91-1551(+)	-3.2651594152489	0.00601837418449577	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38026_c3_g1_i2:3-1466(+)	-2.4022760627361	0.0129243623034098	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38026_c3_g1_i3:3-911(+)	-2.95388713375179	0.0184230166714385	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38026_c3_g1_i4:91-1551(+)	-3.68600453171504	0.0225148497544049	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR40516_c4_g3_i1:198-1265(-)	-3.56276175224385	0.002688781237681	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR40516_c4_g3_i3:227-2875(-)	-3.25042246467495	0.00405121941392083	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR40525_c2_g14_i1:1-342(+)	-3.09176513629415	0.0147561616008951	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR40525_c2_g16_i1:5-712(+)	-3.70019539767143	0.0448857503562533	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR40525_c2_g1_i1:2-355(+)	-3.20174508941968	0.038747467200726	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR40525_c2_g2_i1:207-506(+)	-3.01212583703074	0.0176644509223698	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR40525_c2_g8_i2:3-308(+)	-3.29348503896185	0.0323818066053182	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR42669_c5_g1_i4:248-1855(+)	-2.03478879228253	0.00601837418449577	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR42741_c2_g16_i1:425-1327(+)	-2.77674778409818	0.0017991599820048	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR43732_c4_g3_i1:139-1509(+)	-2.83564681058784	0.00383813637338892	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR43732_c4_g3_i2:1-648(+)	-2.65711063693457	0.0100198309307837	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR43732_c4_g4_i1:3-380(+)	-3.75309196984038	0.000570052076348079	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR44394_c1_g2_i3:328-1002(-)	-3.30359104865545	0.0223133090090174	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR45519_c2_g1_i1:567-1478(+)	-3.43333778399241	0.0314182324623653	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR45519_c2_g1_i2:119-1486(+)	-8.48320086465407	0.0390481842728166	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR45564_c0_g1_i6:608-2713(+)	-2.71140822093279	0.043691474616042	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR459_c6_g1_i1:453-1532(-)	-2.92192075976556	0.00378048747559627	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR459_c6_g1_i2:3-776(-)	-3.42424819901027	0.00580045547373914	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR47007_c3_g1_i1:373-1386(+)	-5.16240576406412	0.0185597177005634	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR47043_c3_g8_i3:3-353(-)	-2.44530792458982	0.00130702640292862	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR47051_c0_g1_i1:2-865(+)	-4.98592113615176	0.0396513210606542	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR47902_c3_g3_i2:392-712(-)	-3.81491570575931	0.0102050897844397	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR47913_c4_g4_i2:1-375(-)	-2.62304702136536	0.0314969974807065	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR47913_c4_g4_i8:361-1110(-)	-3.33514193048874	0.00272729407446736	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR48822_c0_g2_i1:1479-1946(-)	-2.17996455205277	0.0498901185261282	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR48870_c0_g1_i1:2-445(-)	-2.39871385399846	0.0452426254541149	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR48870_c0_g1_i2:3-509(-)	-2.94900590516914	0.0347077266513067	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR48870_c0_g2_i1:170-703(-)	-3.11221665994679	0.0045679478842628	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR4974_c4_g2_i2:365-1732(-)	-3.82318102011992	0.0306260519316846	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR4975_c0_g1_i1:2-910(-)	-5.23295184160686	0.0198131763614438	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR4975_c0_g3_i3:68-925(-)	-4.73259400510373	0.0346988864076286	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR4975_c0_g3_i5:220-795(-)	-5.75528132773688	0.0415206553054909	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR52253_c4_g2_i2:3-1457(+)	-3.2737473377797	0.0311182093176854	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR52255_c4_g2_i1:2-376(-)	-5.7756089414186	0.0193186606400376	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR52255_c4_g4_i1:561-1040(-)	-4.48894266980871	0.0255685985264683	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR52296_c2_g1_i2:394-930(-)	-3.79293164203619	0.022127377696376	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR52296_c2_g1_i4:424-933(-)	-3.98035267739636	0.00310516762528803	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR54002_c0_g1_i6:298-1824(+)	-6.88814952527533	0.00602931761510131	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR54323_c0_g1_i1:978-1760(-)	-6.38113387541075	0.0177958441317262	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR54909_c4_g6_i1:3-326(+)	-2.28393431456163	0.0434591464854461	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR57147_c3_g5_i3:327-791(-)	-3.45363720550681	0.000783824386043498	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR57147_c3_g5_i4:2-397(-)	-3.21173610515352	0.0016460993239321	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR57147_c3_g5_i5:164-1153(-)	-2.1451856599337	0.00263279832738937	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR57147_c3_g5_i6:2-331(-)	-3.07616959547765	0.00224990915795162	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR57203_c5_g10_i1:3-323(-)	-2.241206965184	0.0326767547897194	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR57203_c5_g24_i1:3-365(-)	-2.76231178507542	0.0162781134669208	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR5855_c1_g3_i2:262-2790(-)	-2.28087287011579	0.00637409795362901	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR58966_c1_g1_i11:178-801(-)	-7.35251576396823	0.0219339493581579	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR58971_c0_g3_i2:93-1787(+)	-3.81604285198438	0.0359554856936657	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR59708_c0_g1_i4:572-2251(-)	-6.49231078377369	0.0131680302594765	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR60006_c4_g1_i1:458-907(+)	-2.23147389913852	0.00949740856825072	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR60006_c5_g1_i2:1-576(-)	-2.07329055247918	0.0214556228089842	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR60006_c6_g1_i1:587-994(-)	-2.58314990235055	0.0110765037798793	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR60314_c1_g2_i2:71-1222(-)	-5.02002733872058	0.0497921522761668	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR62483_c3_g15_i1:81-377(+)	-2.49392621057893	0.036471457949978	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR62483_c3_g35_i2:2-355(+)	-2.31339415203976	0.0216675309027146	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR62483_c3_g6_i1:81-494(+)	-2.80459438681487	0.0305605266434943	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR62780_c0_g1_i2:676-1587(-)	-3.14076969010747	0.00690223141422959	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63082_c2_g4_i4:125-745(-)	-3.46457406174146	0.0143404223560768	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63299_c2_g1_i2:3-344(+)	-2.25518974927794	0.0277371070520919	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63299_c4_g13_i1:1-1254(-)	-2.12518486520973	0.014421991469427	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63448_c0_g1_i1:2-469(+)	-3.69088792882192	0.0155902079621832	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63654_c0_g1_i8:872-3841(-)	-6.85101266645882	0.0350634671301079	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6452_c0_g1_i1:396-743(-)	-2.03070803997565	0.00696937071988373	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6479_c0_g1_i1:318-863(+)	-2.40989085884488	0.00970744995874445	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6517_c1_g2_i1:727-1665(-)	-2.23778003718019	0.00175334860635703	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6520_c0_g2_i2:509-901(-)	-5.44549957713422	0.0369625328109201	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6523_c0_g2_i1:260-1324(+)	-2.99687688907356	0.00219897011552599	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65313_c3_g17_i5:1-378(-)	-2.08005536574969	0.0104975993376323	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65313_c3_g22_i4:245-574(-)	-2.83137241265859	0.0089228831570888	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6535_c1_g1_i1:253-1455(+)	-2.04962909091068	0.0421133204783819	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR66311_c3_g1_i1:162-1133(+)	-4.45544806183784	0.00821945735364644	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR67122_c1_g10_i2:224-637(+)	-4.60738466555566	0.0421222424012111	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR67122_c1_g11_i1:1-414(+)	-2.69982777852165	0.0380227415990632	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR67166_c3_g25_i4:497-805(-)	-3.12664564296407	0.00894389644632242	R_cType	NA	NA	NA	NA	NA
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR67166_c3_g25_i5:237-608(-)	-3.24036027442725	0.000929939560868561	R_cType	NA	NA	NA	NA	NA
